"해당 자료는 2022년 01월 03일 추출한 자료입니다. K-apt 시스템은 실시간으로 수정, 변경이 가능한 시스템으로 기존 데이터가 수정 될 수 있으며, 엑셀자료는 단순 참조자료로 활용하여 주시기 바랍니다. 현 시점 정확한 자료는 제공되고 있는 OPENAPI를 참조하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,
시도,시군구,읍면,동리,단지코드,단지명,연면적,건축물대장연면적,관리비부과면적,주거전용면적,동수,세대수,전용면적(40이하),전용면적(40초과60이하),전용면적(60초과85이하),전용면적(85초과105이하),전용면적(105초과125이하),전용면적(125초과)
경기도,용인기흥구,,상하동,A44677505,초록마을 풍림아파트,"45,853","35,257","37,210","28,076",6,469,0,469,0,0,0,0
대구광역시,북구,,침산동,A70285705,침산제일아파트,"24,977","22,229","23,507","17,047",2,310,30,280,0,0,0,0
경기도,용인기흥구,,하갈동,A44672601,"청명호수마을신안인스빌1,2단지","178,053","176,345","122,702","99,042",16,"1,003",0,0,638,0,365,0
인천광역시,부평구,,삼산동,A40309011,삼산주공미래타운4단지,"99,743","55,997","79,405","55,997",10,968,0,968,0,0,0,0
인천광역시,서구,,마전동,A40473018,마전영남탑스빌,"255,739","136,171","169,241","136,171",19,"1,042",0,0,394,0,124,524
인천광역시,중구,,운서동,A40072001,영종금호어울림2차,"36,770","27,033","26,532","21,968",4,160,0,0,0,0,43,117
부산광역시,동래구,,온천동,A60784004,새온천화신동영아파트,"50,006","37,859","50,006","37,859",6,464,0,186,181,0,97,0
경기도,시흥시,,정왕동,A42977103,시화삼환,"27,766","27,375","25,392","19,894",8,350,0,350,0,0,0,0
대전광역시,서구,,변동,A30283701,동건임대,"16,050","12,102","11,821","8,786",1,153,0,139,14,0,0,0
강원도,춘천시,,석사동,A20093618,퇴계주공4차아파트,"88,820","59,862","88,150","59,862",13,"1,010",0,"1,010",0,0,0,0
울산광역시,북구,,화봉동,A68330002,화봉대우,"22,328","21,772","20,786","16,594",6,240,0,128,112,0,0,0
대구광역시,북구,,침산동,A70285711,대한동아침산1차무지개아파트,"67,919","52,674","55,024","43,468",5,509,0,170,255,0,0,84
서울특별시,용산구,,이촌동,A14085501,현대한강,"57,480","49,853","50,398","38,783",4,516,0,198,318,0,0,0
전라북도,전주덕진구,,인후동1가,A56182711,인후동아중1차제일,"48,504","47,923","48,318","39,406",5,464,0,0,464,0,0,0
울산광역시,북구,,매곡동,A68342007,매곡푸르지오1단지,"123,377","123,376","92,790","71,209",11,819,0,0,630,189,0,0
경기도,광주시,오포읍,신현리,A46475107,오포현대모닝사이드1차,"124,453","79,024","102,440","79,024",11,618,0,0,198,0,0,420
서울특별시,서초구,,서초동,A13788203,서초유원,"73,068","62,431","70,215","50,051",4,590,0,0,590,0,0,0
울산광역시,중구,,남외동,A68172105,일신에일린의뜰아파트,"162,212","162,212","95,720","95,720",16,920,0,0,475,127,114,204
경상남도,거제시,,아주동,A65671401,아주대동다숲,"105,010","104,389","90,339","65,668",12,712,0,0,592,0,0,120
서울특별시,노원구,,중계동,A13972601,중계건영2차,"73,398","59,243","73,398","59,243",6,742,0,0,742,0,0,0
전라남도,여수시,,화장동,A55571104,무선주공1단지,"13,598","11,819","12,670","8,596",2,298,298,0,0,0,0,0
부산광역시,서구,,암남동,A60283206,송도자유비치아파트,"30,308","24,243","26,332","19,288",1,295,0,185,110,0,0,0
경상북도,포항북구,,학산동,A79178902,포항학산,"21,108","19,273","19,312","12,842",2,487,487,0,0,0,0,0
서울특별시,구로구,,신도림동,A15288801,신도림우성5차,"16,328","11,152","14,776","11,152",1,154,0,56,98,0,0,0
경기도,안성시,공도읍,마정리,A45672002,베르빌아파트,"24,735","19,848","22,013","15,074",6,218,0,138,80,0,0,0
울산광역시,동구,,화정동,A68282006,대송현대1차아파트,"59,405","58,738","59,405","43,623",4,750,0,750,0,0,0,0
충청북도,진천군,진천읍,교성리,A36570001,진천교성주공아파트,"53,412","47,943","34,397","34,446",8,691,0,691,0,0,0,0
경기도,수원팔달구,,인계동,A44277305,인계극동스타클래스,"24,881","18,634","17,771","14,015",3,165,0,0,165,0,0,0
세종특별자치시,,소정면,소정리,A33987101,KCC사원아파트,"15,181","15,137","11,968","11,968",4,299,190,109,0,0,0,0
경기도,시흥시,,정왕동,A42975305,시화주공6단지,"48,269","37,655","47,838","29,374",13,490,0,490,0,0,0,0
경기도,평택시,,독곡동,A45970906,라이프,"79,137","63,175","69,242","57,375",8,483,0,0,0,243,0,240
서울특별시,마포구,,공덕동,A12180404,공덕삼성임대,"13,392","11,377","13,388","7,406",1,226,226,0,0,0,0,0
경기도,수원권선구,,권선동,A44173914,수원아이파크시티4단지,"171,793","118,370","114,833","86,387",18,889,0,0,610,55,152,72
경상남도,거제시,,옥포동,A65690701,옥포협동아름,"14,921","14,726","14,678","12,618",2,175,0,90,85,0,0,0
대전광역시,동구,,대성동,A30021002,은어송마을2단지아파트,"207,089","205,644","154,893","117,332",16,"1,241",0,0,701,420,120,0
전라북도,전주완산구,,중화산동2가,A56083704,중화산동우성중산타운,"39,462","32,393","32,269","26,638",5,320,0,0,320,0,0,0
대구광역시,달서구,,본리동,A70491211,성당래미안e-편한세상2단지,"250,890","186,161","184,151","145,151",19,"1,608",0,182,975,273,0,178
전라남도,여수시,,신월동,A55019002,신월코아루,"59,993","51,244","50,777","39,118",6,420,0,0,330,0,90,0
대구광역시,서구,,중리동,A70309005,진달래1차아파트,"25,567","23,956","25,567","21,539",6,335,0,140,195,0,0,0
인천광역시,미추홀구,,용현동,A40279103,용현엠코타운,"22,562","17,321","17,321","13,549",2,171,0,25,146,0,0,0
전라북도,익산시,,모현동1가,A57075709,배산제일1차,"22,177","20,788","20,833","16,602",2,229,0,114,115,0,0,0
대구광역시,달서구,,도원동,A70479113,대구가람1,"36,724","33,435","36,724","24,945",5,526,134,392,0,0,0,0
전라남도,여수시,,시전동,A55503001,우미타운,"44,874","41,585","44,866","35,898",4,495,0,205,266,0,24,0
부산광역시,동래구,,안락동,A60783003,안락뜨란채1단지,"54,851","54,852","47,550","37,020",5,464,0,0,464,0,0,0
경기도,안양만안구,,안양동,A43001004,세양청마루,"38,839","25,302","18,825","18,825",1,271,0,101,170,0,0,0
서울특별시,동작구,,본동,A15606002,유원강변,"41,808","25,533","32,506","25,533",5,306,0,44,236,0,26,0
경기도,안산단원구,,선부동,A42514106,군자주공12단지,"87,995","86,077","86,081","66,000",9,"1,620","1,080",540,0,0,0,0
서울특별시,도봉구,,쌍문동,A13286109,쌍문현대1차,"73,162","57,029","72,310","57,029",8,783,0,158,625,0,0,0
경상북도,김천시,,신음동,A74097904,신음삼보타운,"19,420","18,130","18,937","15,486",2,218,0,120,98,0,0,0
경기도,김포시,,사우동,A41580302,사우풍년마을건영,"28,646","24,092","24,094","19,072",4,226,0,0,226,0,0,0
경기도,용인수지구,,신봉동,A44853602,한일유엔아이,"40,738","32,209","32,045","25,106",4,296,0,0,296,0,0,0
충청북도,진천군,광혜원면,광혜원리,A36583204,원림아파트,"16,154","14,535","15,475","11,393",2,197,0,197,0,0,0,0
광주광역시,남구,,백운동,A50330007,대흥백운스카이1차,"40,717","35,478","37,908","30,039",2,333,3,114,136,0,0,80
경기도,군포시,,산본동,A43575102,계룡삼환,"93,564","75,137","82,533","67,291",15,604,0,0,0,312,194,98
서울특별시,구로구,,고척동,A15283701,고척경남1차,"18,138","11,491","15,068","11,491",1,163,0,94,69,0,0,0
충청남도,아산시,신창면,남성리,A33688210,(주)휴먼하우징 아산신창소화마을아파트,"72,325","64,691","71,598","42,155",10,909,0,909,0,0,0,0
전라남도,여수시,돌산읍,우두리,A55690201,청솔1차,"62,110","61,455","61,455","44,888",7,750,0,750,0,0,0,0
인천광역시,부평구,,부개동,A40372608,부개 뉴서울 아파트,"64,530","45,511","64,530","45,511",4,"1,140","1,070",70,0,0,0,0
경기도,김포시,고촌읍,신곡리,A41577601,강변마을월드메르디앙,"83,354","83,354","83,354","68,230",11,560,0,0,0,57,299,204
경기도,평택시,,서정동,A45972008,평택롯데캐슬,"148,511","106,226","106,878","83,923",13,828,0,72,373,0,301,82
광주광역시,남구,,송하동,A50377201,진아리채5차2단지,"32,771","24,147","23,954","18,697",4,220,0,0,220,0,0,0
서울특별시,송파구,,송파동,A13817001,래미안송파파인탑,"117,966","76,882","73,134","54,704",9,794,0,171,444,179,0,0
경기도,오산시,,고현동,A44732001,고현아이파크,"101,317","78,294","76,629","57,969",12,648,0,0,476,172,0,0
제주특별자치도,제주시,,외도일동,A69019102,외도2차부영,"121,755","97,035","103,207","75,809",9,892,0,0,892,0,0,0
대전광역시,유성구,,봉산동,A30550602,봉산휴먼시아2단지,"84,051","68,559","83,654","47,156",8,853,0,853,0,0,0,0
대전광역시,동구,,삼성동,A30017005,대전삼성1,"38,679","38,440","22,257","22,577",5,427,40,387,0,0,0,0
충청남도,천안서북구,성거읍,신월리,A33185501,삼환나우빌,"115,782","115,782","94,731","77,271",10,910,0,0,910,0,0,0
경상북도,구미시,,남통동,A73075702,금오청구타운,"73,866","72,922","61,494","47,463",8,634,0,256,378,0,0,0
서울특별시,중구,,신당동,A10045001,신당푸르지오,"83,068","54,665","54,649","44,882",9,461,0,40,266,0,81,74
경기도,광주시,,송정동,A46490303,송정대주파크빌3차,"34,256","34,038","31,631","25,412",4,299,0,0,299,0,0,0
서울특별시,송파구,,마천동,A13812003,금호어울림1차,"34,991","20,467","27,062","20,467",3,215,0,0,114,38,63,0
경기도,부천시,,괴안동,A42282604,염광아파트,"31,945","22,736","30,949","22,736",3,382,0,175,207,0,0,0
충청남도,홍성군,홍성읍,남장리,A35075502,남장휴먼시아3단지,"48,241","39,872","26,651","26,651",8,659,432,227,0,0,0,0
대구광역시,북구,,침산동,A70285602,침산건영하이츠,"40,628","26,921","26,344","19,520",2,259,0,80,179,0,0,0
경기도,용인기흥구,,동백동,A44674712,호수마을서해그랑블,"72,557","73,996","58,472","45,360",9,536,0,0,536,0,0,0
경기도,안양동안구,,호계동,A43183405,호계e편한세상,"283,566","199,643","199,575","158,323",20,"1,752",0,180,"1,165",89,210,108
대구광역시,달성군,다사읍,매곡리,A71181221,다사e편한세상,"128,829","171,233","103,516","78,032",4,785,0,0,545,0,0,240
인천광역시,서구,,마전동,A40426006,마전대원레스피아2차,"38,110","24,494","31,659","24,494",4,311,0,76,235,0,0,0
인천광역시,동구,,화수동,A40102002,인천화도진그린빌,"41,217","24,400","39,552","24,400",5,365,0,235,130,0,0,0
부산광역시,해운대구,,우동,A61202005,해운대엑소디움,"128,734","64,233","59,462","44,072",2,267,0,0,0,0,0,267
서울특별시,성동구,,도선동,A13370801,성동삼성쉐르빌,"51,975","51,975","28,489","28,489",3,342,0,0,342,0,0,0
서울특별시,강남구,,역삼동,A13508002,역삼경남,"30,232","18,519","18,521","13,661",1,164,0,0,164,0,0,0
전라북도,완주군,봉동읍,둔산리,A56570211,모아엘가,"49,138","37,372","36,765","28,497",6,408,0,0,408,0,0,0
충청북도,제천시,,청전동,A39076905,청전두진백로1차아파트,"40,822","40,294","40,822","32,530",3,484,0,344,140,0,0,0
경기도,고양덕양구,,행신동,A41222201,행신소만2단지신안,"18,250","14,601","15,868","12,720",2,150,0,0,150,0,0,0
경상북도,구미시,,인의동,A73032001,이화아파트,"9,811","9,811","9,480","7,004",1,158,0,158,0,0,0,0
충청남도,천안서북구,성환읍,수향리,A33170704,한미래아파트,"18,801","18,336","16,592","13,108",2,242,0,242,0,0,0,0
부산광역시,북구,,화명동,A61685214,화명코오롱하늘채2차,"185,748","152,966","163,152","121,874",11,"1,344",0,388,528,0,305,123
경상북도,포항남구,,대잠동,A79073004,이동우방파크빌,"47,271","45,395","46,519","35,603",4,499,0,272,227,0,0,0
경기도,의정부시,,용현동,A48083904,건영캐스빌,"29,292","23,278","23,112","17,467",1,223,0,59,164,0,0,0
광주광역시,광산구,,신창동,A50674302,신창부영2차,"177,968","142,321","142,176","113,956",10,"1,344",0,0,"1,344",0,0,0
부산광역시,북구,,구포동,A61675204,구포대성아파트,"32,220","31,398","31,482","26,296",8,499,0,499,0,0,0,0
강원도,원주시,흥업면,매지리,A22084204,매지청솔,"29,806","29,795","28,640","20,581",4,616,480,136,0,0,0,0
서울특별시,서초구,,서초동,A13785705,서초우성5차아파트,"51,887","42,168","42,986","32,302",2,408,0,188,160,0,0,60
부산광역시,연제구,,거제동,A61175307,거제한양아파트,"43,885","43,717","43,847","36,430",4,336,0,0,168,0,84,84
대구광역시,서구,,평리동,A70384401,평리롯데캐슬,"213,595","156,608","153,672","122,791",17,"1,281",0,167,578,84,301,151
부산광역시,남구,,문현동,A60882701,문현동보람더하임아파트,"35,942","32,285","28,081","18,589",1,218,0,0,216,0,2,0
서울특별시,성동구,,성수동1가,A13372102,성수쌍용,"72,407","54,565","72,407","54,565",9,777,0,452,325,0,0,0
경기도,안산상록구,,성포동,A42683707,성포주공11단지,"149,624","143,226","148,090","112,515",33,"1,975",0,"1,975",0,0,0,0
서울특별시,영등포구,,대림동,A15007101,대림갑을명가,"21,239","21,242","16,169","13,326",2,157,0,0,157,0,0,0
경기도,파주시,조리읍,봉일천리,A41382101,파주푸르지오,"88,450","61,304","61,299","48,342",8,450,0,0,246,0,133,71
경상남도,함안군,가야읍,말산리,A63780403,남경타운,"35,697","31,299","30,922","24,741",2,355,0,216,139,0,0,0
대구광역시,달성군,화원읍,명곡리,A71176425,명곡 미래빌2단지,"95,161","49,658","93,934","49,658",8,"1,032",119,913,0,0,0,0
서울특별시,영등포구,,당산동5가,A15004502,당산디오빌,"21,716","7,943","15,158","7,943",1,212,164,48,0,0,0,0
경상남도,거제시,,장평동,A65691803,수창프라임시티,"39,158","34,439","34,731","27,114",6,414,0,300,114,0,0,0
경상북도,포항남구,,이동,A79032001,이동경성골드,"25,632","27,425","25,095","19,128",2,227,0,0,227,0,0,0
경상북도,김천시,,대광동,A74017001,대홍맨션,"18,564","18,024","18,022","15,539",2,196,0,0,196,0,0,0
서울특별시,마포구,,성산동,A12185004,성산시영아파트,"280,399","198,027","232,099","198,027",33,"3,710",0,"3,710",0,0,0,0
경상북도,구미시,,형곡동,A73004002,구미3차우방아파트,"39,278","40,910","37,818","29,672",3,304,0,0,221,0,0,83
서울특별시,은평구,,진관동,A41279913,은평뉴타운마고정11단지,"75,185","53,306","41,720","41,936",9,469,102,0,234,0,0,133
경기도,이천시,부발읍,응암리,A46779113,이천이화아파트1차2차,"87,185","51,124","51,124","51,124",6,925,51,874,0,0,0,0
서울특별시,성동구,,금호동3가,A13380703,금호두산,"144,394","111,338","139,154","111,338",16,"1,267",0,335,535,0,397,0
충청남도,아산시,,방축동,A33607004,아산 동아나래2차아파트,"29,415","23,516","22,810","19,040",2,280,0,180,100,0,0,0
전라남도,목포시,,산정동,A53035001,근화그린,"16,271","15,560","15,561","12,745",1,150,0,0,150,0,0,0
부산광역시,동구,,초량동,A60101001,센트럴베이동원로얄듀크비스타,"40,966","40,633","27,995","22,910",1,270,0,0,270,0,0,0
부산광역시,해운대구,,좌동,A61203018,해운대대림2차아파트,"92,473","59,462","75,142","59,462",10,682,0,308,136,116,0,122
경기도,구리시,,수택동,A47182802,구리럭키,"45,729","40,666","43,160","30,823",5,608,200,408,0,0,0,0
경상남도,사천시,,용강동,A66470702,용강현대,"41,838","37,824","32,047","32,045",4,495,0,255,240,0,0,0
광주광역시,북구,,두암동,A50010201,무등3차,"27,570","26,107","27,537","21,167",2,290,0,138,152,0,0,0
서울특별시,도봉구,,창동,A13204508,창동주공2단지,"46,684","32,677","45,492","32,677",5,750,180,570,0,0,0,0
경기도,남양주시,화도읍,묵현리,A47284627,경성큰마을1단지,"42,059","33,948","36,721","27,740",8,372,0,154,218,0,0,0
부산광역시,해운대구,,재송동,A61287316,재송현대,"29,056","19,714","28,304","19,714",4,421,0,421,0,0,0,0
대구광역시,달서구,,도원동,A70479608,사계절타운,"195,497","162,025","164,828","134,579",14,"1,200",0,0,480,0,320,400
부산광역시,사상구,,모라동,A61775307,부산모라주공3,"107,075","92,167","67,026","67,026",14,"2,385","2,385",0,0,0,0,0
부산광역시,연제구,,연산동,A61175110,망미주공아파트,"200,893","148,674","190,468","148,674",23,"2,038",0,150,"1,848",0,40,0
광주광역시,북구,,두암동,A50010010,두암부영아파트,"65,765","61,264","65,765","49,680",7,828,0,828,0,0,0,0
인천광역시,부평구,,부평동,A40381802,부평창보아파트,"25,609","14,655","19,524","14,655",1,202,0,100,102,0,0,0
경기도,의왕시,,청계동,A43777202,휴먼시아청계마을5단지,"18,007","14,668","17,995","10,233",7,244,122,122,0,0,0,0
경기도,남양주시,화도읍,창현리,A47284805,대주피오레아파트,"25,374","23,037","20,868","16,470",3,216,0,74,142,0,0,0
대전광역시,서구,,월평동,A30274704,샛별,"50,489","40,945","44,130","35,675",4,450,0,0,450,0,0,0
울산광역시,중구,,남외동,A68171601,삼환나우빌,"68,323","43,061","49,590","34,100",6,276,0,0,81,0,14,181
경기도,수원팔달구,,화서동,A44287003,화서꽃뫼양지마을현대,"40,629","33,324","33,325","25,037",3,260,0,0,0,172,88,0
충청남도,태안군,태안읍,남문리,A35790103,태안남문리삼성,"26,791","21,475","25,990","21,475",2,296,0,146,150,0,0,0
서울특별시,양천구,,목동,A15882103,목동진도2차,"24,398","24,367","18,412","14,211",1,179,0,72,71,0,36,0
충청남도,공주시,의당면,청룡리,A31481301,공주 신한2차아파트,"18,500","18,044","18,500","14,094",4,250,0,250,0,0,0,0
인천광역시,연수구,,청학동,A40683002,청학 삼용 아파트,"33,030","25,488","31,240","25,488",3,300,0,0,300,0,0,0
